Year,Country,ISO,Region_worldbank,IncomeGroup,CPIA Rating
2011,Barbados,BRB,Latin America & Caribbean,High income,
2011,Brunei Darussalam,BRN,East Asia & Pacific,High income,
2011,Bhutan,BTN,South Asia,Lower middle income,4.5
2011,Botswana,BWA,Sub-Saharan Africa,Upper middle income,
2011,Central African Republic,CAF,Sub-Saharan Africa,Low income,2.5
2011,Canada,CAN,North America,High income,
2011,Switzerland,CHE,Europe & Central Asia,High income,
2011,Channel Islands,CHI,Europe & Central Asia,High income,
2011,Chile,CHL,Latin America & Caribbean,High income,
2011,China,CHN,East Asia & Pacific,Upper middle income,
2011,Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2.5
2011,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2.5
2011,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2.0
2011,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2.5
2011,Colombia,COL,Latin America & Caribbean,Upper middle income,
2011,Comoros,COM,Sub-Saharan Africa,Lower middle income,2.5
2011,Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,4.5
2011,Costa Rica,CRI,Latin America & Caribbean,Upper middle income,
2011,Cuba,CUB,Latin America & Caribbean,Upper middle income,
2011,Curacao,CUW,Latin America & Caribbean,High income,
2011,Cayman Islands,CYM,Latin America & Caribbean,High income,
2011,Cyprus,CYP,Europe & Central Asia,High income,
2011,Czech Republic,CZE,Europe & Central Asia,High income,
2011,Germany,DEU,Europe & Central Asia,High income,
2011,Djibouti,DJI,Middle East & North Africa,Lower middle income,2.5
2011,Dominica,DMA,Latin America & Caribbean,Upper middle income,4.0
2011,Denmark,DNK,Europe & Central Asia,High income,
2011,Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,
2011,Algeria,DZA,Middle East & North Africa,Lower middle income,
2011,Ecuador,ECU,Latin America & Caribbean,Upper middle income,
2011,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,
2011,Eritrea,ERI,Sub-Saharan Africa,Low income,2.0
2011,Spain,ESP,Europe & Central Asia,High income,
2011,Estonia,EST,Europe & Central Asia,High income,
2011,Ethiopia,ETH,Sub-Saharan Africa,Low income,3.0
2011,Finland,FIN,Europe & Central Asia,High income,
2011,Fiji,FJI,East Asia & Pacific,Upper middle income,
2011,France,FRA,Europe & Central Asia,High income,
2011,Faroe Islands,FRO,Europe & Central Asia,High income,
2011,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,3.0
2011,Gabon,GAB,Sub-Saharan Africa,Upper middle income,
2011,United Kingdom,GBR,Europe & Central Asia,High income,
2011,Georgia,GEO,Europe & Central Asia,Upper middle income,3.5
2011,Ghana,GHA,Sub-Saharan Africa,Lower middle income,4.0
2011,Gibraltar,GIB,Europe & Central Asia,High income,
2011,Guinea,GIN,Sub-Saharan Africa,Low income,2.0
2011,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2.5
2011,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2.5
2011,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,
2011,Greece,GRC,Europe & Central Asia,High income,
2011,Grenada,GRD,Latin America & Caribbean,Upper middle income,4.0
2011,Greenland,GRL,Europe & Central Asia,High income,
2011,Guatemala,GTM,Latin America & Caribbean,Upper middle income,
2011,Guam,GUM,East Asia & Pacific,High income,
2011,Guyana,GUY,Latin America & Caribbean,Upper middle income,2.5
2011,"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,
2011,Honduras,HND,Latin America & Caribbean,Lower middle income,3.0
2011,Croatia,HRV,Europe & Central Asia,High income,
2011,Haiti,HTI,Latin America & Caribbean,Lower middle income,2.5
2011,Hungary,HUN,Europe & Central Asia,High income,
2011,Indonesia,IDN,East Asia & Pacific,Lower middle income,
2011,Isle of Man,IMN,Europe & Central Asia,High income,
2011,India,IND,South Asia,Lower middle income,3.5
2011,Ireland,IRL,Europe & Central Asia,High income,
2011,"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,
2011,Iraq,IRQ,Middle East & North Africa,Upper middle income,
2011,Iceland,ISL,Europe & Central Asia,High income,
2011,Israel,ISR,Middle East & North Africa,High income,
2011,Italy,ITA,Europe & Central Asia,High income,
2011,Jamaica,JAM,Latin America & Caribbean,Upper middle income,
2011,Jordan,JOR,Middle East & North Africa,Upper middle income,
2011,Japan,JPN,East Asia & Pacific,High income,
2011,Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,
2011,Kenya,KEN,Sub-Saharan Africa,Lower middle income,3.0
2011,Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,2.5
2011,Cambodia,KHM,East Asia & Pacific,Lower middle income,2.0
2011,Kiribati,KIR,East Asia & Pacific,Lower middle income,3.5
2011,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,
2011,"Korea, Rep.",KOR,East Asia & Pacific,High income,
2011,Kuwait,KWT,Middle East & North Africa,High income,
2011,Lao PDR,LAO,East Asia & Pacific,Lower middle income,2.5
2011,Lebanon,LBN,Middle East & North Africa,Upper middle income,
2011,Liberia,LBR,Sub-Saharan Africa,Low income,3.0
2011,Libya,LBY,Middle East & North Africa,Upper middle income,
2011,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,4.5
2011,Liechtenstein,LIE,Europe & Central Asia,High income,
2011,Sri Lanka,LKA,South Asia,Lower middle income,3.0
2011,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,3.5
2011,Lithuania,LTU,Europe & Central Asia,High income,
2011,Luxembourg,LUX,Europe & Central Asia,High income,
2011,Latvia,LVA,Europe & Central Asia,High income,
2011,"Macao SAR, China",MAC,East Asia & Pacific,High income,
2011,St. Martin (French part),MAF,Latin America & Caribbean,High income,
2011,Morocco,MAR,Middle East & North Africa,Lower middle income,
2011,Monaco,MCO,Europe & Central Asia,High income,
2011,Moldova,MDA,Europe & Central Asia,Upper middle income,3.5
2011,Madagascar,MDG,Sub-Saharan Africa,Low income,2.5
2011,Maldives,MDV,South Asia,Upper middle income,3.0
2011,Mexico,MEX,Latin America & Caribbean,Upper middle income,
2011,Marshall Islands,MHL,East Asia & Pacific,Upper middle income,3.5
2011,North Macedonia,MKD,Europe & Central Asia,Upper middle income,
2011,Mali,MLI,Sub-Saharan Africa,Low income,3.5
2011,Malta,MLT,Middle East & North Africa,High income,
2011,Myanmar,MMR,East Asia & Pacific,Lower middle income,
2011,Montenegro,MNE,Europe & Central Asia,Upper middle income,
2011,Mongolia,MNG,East Asia & Pacific,Lower middle income,3.5
2011,Northern Mariana Islands,MNP,East Asia & Pacific,High income,
2011,Mozambique,MOZ,Sub-Saharan Africa,Low income,3.0
2011,Mauritania,MRT,Sub-Saharan Africa,Lower middle income,2.5
2011,Mauritius,MUS,Sub-Saharan Africa,Upper middle income,
2011,Malawi,MWI,Sub-Saharan Africa,Low income,3.0
2011,Malaysia,MYS,East Asia & Pacific,Upper middle income,
2011,Namibia,NAM,Sub-Saharan Africa,Upper middle income,
2011,New Caledonia,NCL,East Asia & Pacific,High income,
2011,Niger,NER,Sub-Saharan Africa,Low income,3.0
2011,Nigeria,NGA,Sub-Saharan Africa,Lower middle income,3.0
2011,Nicaragua,NIC,Latin America & Caribbean,Lower middle income,2.5
2011,Netherlands,NLD,Europe & Central Asia,High income,
2011,Norway,NOR,Europe & Central Asia,High income,
2011,Nepal,NPL,South Asia,Lower middle income,3.0
2011,Nauru,NRU,East Asia & Pacific,High income,
2011,New Zealand,NZL,East Asia & Pacific,High income,
2011,Oman,OMN,Middle East & North Africa,High income,
2011,Pakistan,PAK,South Asia,Lower middle income,2.5
2011,Panama,PAN,Latin America & Caribbean,Upper middle income,
2011,Peru,PER,Latin America & Caribbean,Upper middle income,
2011,Philippines,PHL,East Asia & Pacific,Lower middle income,
2011,Palau,PLW,East Asia & Pacific,High income,
2011,Papua New Guinea,PNG,East Asia & Pacific,Lower middle income,3.0
2011,Poland,POL,Europe & Central Asia,High income,
2011,Puerto Rico,PRI,Latin America & Caribbean,High income,
2011,"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,
2011,Portugal,PRT,Europe & Central Asia,High income,
2011,Paraguay,PRY,Latin America & Caribbean,Upper middle income,
2011,West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,
2011,French Polynesia,PYF,East Asia & Pacific,High income,
2011,Qatar,QAT,Middle East & North Africa,High income,
2011,Romania,ROU,Europe & Central Asia,Upper middle income,
2011,Russian Federation,RUS,Europe & Central Asia,Upper middle income,
2011,Rwanda,RWA,Sub-Saharan Africa,Low income,3.5
2011,Saudi Arabia,SAU,Middle East & North Africa,High income,
2011,Sudan,SDN,Sub-Saharan Africa,Low income,1.5
2011,Senegal,SEN,Sub-Saharan Africa,Lower middle income,3.5
2011,Singapore,SGP,East Asia & Pacific,High income,
2011,Solomon Islands,SLB,East Asia & Pacific,Lower middle income,3.0
2011,Sierra Leone,SLE,Sub-Saharan Africa,Low income,3.0
2011,El Salvador,SLV,Latin America & Caribbean,Lower middle income,
2011,San Marino,SMR,Europe & Central Asia,High income,
2011,Somalia,SOM,Sub-Saharan Africa,Low income,
2011,Serbia,SRB,Europe & Central Asia,Upper middle income,
2011,South Sudan,SSD,Sub-Saharan Africa,Low income,
2011,Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,3.5
2011,Suriname,SUR,Latin America & Caribbean,Upper middle income,
2011,Slovak Republic,SVK,Europe & Central Asia,High income,
2011,Slovenia,SVN,Europe & Central Asia,High income,
2011,Sweden,SWE,Europe & Central Asia,High income,
2011,Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,
2011,Sint Maarten (Dutch part),SXM,Latin America & Caribbean,High income,
2011,Seychelles,SYC,Sub-Saharan Africa,High income,
2011,Syrian Arab Republic,SYR,Middle East & North Africa,Low income,
2011,Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,
2011,Chad,TCD,Sub-Saharan Africa,Low income,2.0
2011,Togo,TGO,Sub-Saharan Africa,Low income,2.5
2011,Thailand,THA,East Asia & Pacific,Upper middle income,
2011,Tajikistan,TJK,Europe & Central Asia,Lower middle income,2.5
2011,Turkmenistan,TKM,Europe & Central Asia,Upper middle income,
2011,Timor-Leste,TLS,East Asia & Pacific,Lower middle income,2.5
2011,Tonga,TON,East Asia & Pacific,Upper middle income,3.5
2011,Trinidad and Tobago,TTO,Latin America & Caribbean,High income,
2011,Tunisia,TUN,Middle East & North Africa,Lower middle income,
2011,Turkey,TUR,Europe & Central Asia,Upper middle income,
2011,Tuvalu,TUV,East Asia & Pacific,Upper middle income,
2011,Tanzania,TZA,Sub-Saharan Africa,Lower middle income,3.0
2011,Uganda,UGA,Sub-Saharan Africa,Low income,2.5
2011,Ukraine,UKR,Europe & Central Asia,Lower middle income,
2011,Uruguay,URY,Latin America & Caribbean,High income,
2011,United States,USA,North America,High income,
2011,Uzbekistan,UZB,Europe & Central Asia,Lower middle income,2.0
2011,St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,4.0
2011,"Venezuela, RB",VEN,Latin America & Caribbean,,
2011,British Virgin Islands,VGB,Latin America & Caribbean,High income,
2011,Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,
2011,Vietnam,VNM,East Asia & Pacific,Lower middle income,3.0
2011,Vanuatu,VUT,East Asia & Pacific,Lower middle income,3.0
2011,Samoa,WSM,East Asia & Pacific,Lower middle income,4.0
2011,Kosovo,XKX,Europe & Central Asia,Upper middle income,3.0
2011,"Yemen, Rep.",YEM,Middle East & North Africa,Low income,2.5
2011,South Africa,ZAF,Sub-Saharan Africa,Upper middle income,
2011,Zambia,ZMB,Sub-Saharan Africa,Lower middle income,2.5
2011,Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,1.5
2012,Aruba,ABW,Latin America & Caribbean,High income,
2012,Afghanistan,AFG,South Asia,Low income,2.0
2012,Angola,AGO,Sub-Saharan Africa,Lower middle income,2.5
2012,Albania,ALB,Europe & Central Asia,Upper middle income,
2012,Andorra,AND,Europe & Central Asia,High income,
2012,United Arab Emirates,ARE,Middle East & North Africa,High income,
2012,Argentina,ARG,Latin America & Caribbean,Upper middle income,
2012,Armenia,ARM,Europe & Central Asia,Upper middle income,3.5
2012,American Samoa,ASM,East Asia & Pacific,Upper middle income,
2012,Antigua and Barbuda,ATG,Latin America & Caribbean,High income,
2012,Australia,AUS,East Asia & Pacific,High income,
2012,Austria,AUT,Europe & Central Asia,High income,
2012,Azerbaijan,AZE,Europe & Central Asia,Upper middle income,
2012,Burundi,BDI,Sub-Saharan Africa,Low income,2.0
2012,Belgium,BEL,Europe & Central Asia,High income,
2012,Benin,BEN,Sub-Saharan Africa,Lower middle income,3.5
2012,Burkina Faso,BFA,Sub-Saharan Africa,Low income,3.5
2012,Bangladesh,BGD,South Asia,Lower middle income,2.5
2012,Bulgaria,BGR,Europe & Central Asia,Upper middle income,
2012,Bahrain,BHR,Middle East & North Africa,High income,
2012,"Bahamas, The",BHS,Latin America & Caribbean,High income,
2012,Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,3.0
2012,Belarus,BLR,Europe & Central Asia,Upper middle income,
2012,Belize,BLZ,Latin America & Caribbean,Lower middle income,
2012,Bermuda,BMU,North America,High income,
2012,Bolivia,BOL,Latin America & Caribbean,Lower middle income,3.5
2012,Brazil,BRA,Latin America & Caribbean,Upper middle income,
2012,Barbados,BRB,Latin America & Caribbean,High income,
2012,Brunei Darussalam,BRN,East Asia & Pacific,High income,
2012,Bhutan,BTN,South Asia,Lower middle income,4.5
2012,Botswana,BWA,Sub-Saharan Africa,Upper middle income,
2012,Central African Republic,CAF,Sub-Saharan Africa,Low income,2.5
2012,Canada,CAN,North America,High income,
2012,Switzerland,CHE,Europe & Central Asia,High income,
2012,Channel Islands,CHI,Europe & Central Asia,High income,
2012,Chile,CHL,Latin America & Caribbean,High income,
2012,China,CHN,East Asia & Pacific,Upper middle income,
2012,Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,2.5
2012,Cameroon,CMR,Sub-Saharan Africa,Lower middle income,2.5
2012,"Congo, Dem. Rep.",COD,Sub-Saharan Africa,Low income,2.0
2012,"Congo, Rep.",COG,Sub-Saharan Africa,Lower middle income,2.0
2012,Colombia,COL,Latin America & Caribbean,Upper middle income,
2012,Comoros,COM,Sub-Saharan Africa,Lower middle income,2.5
2012,Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,4.5
2012,Costa Rica,CRI,Latin America & Caribbean,Upper middle income,
2012,Cuba,CUB,Latin America & Caribbean,Upper middle income,
2012,Curacao,CUW,Latin America & Caribbean,High income,
2012,Cayman Islands,CYM,Latin America & Caribbean,High income,
2012,Cyprus,CYP,Europe & Central Asia,High income,
2012,Czech Republic,CZE,Europe & Central Asia,High income,
2012,Germany,DEU,Europe & Central Asia,High income,
2012,Djibouti,DJI,Middle East & North Africa,Lower middle income,2.5
2012,Dominica,DMA,Latin America & Caribbean,Upper middle income,4.0
2012,Denmark,DNK,Europe & Central Asia,High income,
2012,Dominican Republic,DOM,Latin America & Caribbean,Upper middle income,
2012,Algeria,DZA,Middle East & North Africa,Lower middle income,
2012,Ecuador,ECU,Latin America & Caribbean,Upper middle income,
2012,"Egypt, Arab Rep.",EGY,Middle East & North Africa,Lower middle income,
2012,Eritrea,ERI,Sub-Saharan Africa,Low income,2.0
2012,Spain,ESP,Europe & Central Asia,High income,
2012,Estonia,EST,Europe & Central Asia,High income,
2012,Ethiopia,ETH,Sub-Saharan Africa,Low income,3.0
2012,Finland,FIN,Europe & Central Asia,High income,
2012,Fiji,FJI,East Asia & Pacific,Upper middle income,
2012,France,FRA,Europe & Central Asia,High income,
2012,Faroe Islands,FRO,Europe & Central Asia,High income,
2012,"Micronesia, Fed. Sts.",FSM,East Asia & Pacific,Lower middle income,3.5
2012,Gabon,GAB,Sub-Saharan Africa,Upper middle income,
2012,United Kingdom,GBR,Europe & Central Asia,High income,
2012,Georgia,GEO,Europe & Central Asia,Upper middle income,3.5
2012,Ghana,GHA,Sub-Saharan Africa,Lower middle income,4.0
2012,Gibraltar,GIB,Europe & Central Asia,High income,
2012,Guinea,GIN,Sub-Saharan Africa,Low income,2.0
2012,"Gambia, The",GMB,Sub-Saharan Africa,Low income,2.0
2012,Guinea-Bissau,GNB,Sub-Saharan Africa,Low income,2.0
2012,Equatorial Guinea,GNQ,Sub-Saharan Africa,Upper middle income,
2012,Greece,GRC,Europe & Central Asia,High income,
2012,Grenada,GRD,Latin America & Caribbean,Upper middle income,4.0
2012,Greenland,GRL,Europe & Central Asia,High income,
2012,Guatemala,GTM,Latin America & Caribbean,Upper middle income,
2012,Guam,GUM,East Asia & Pacific,High income,
2012,Guyana,GUY,Latin America & Caribbean,Upper middle income,2.5
2012,"Hong Kong SAR, China",HKG,East Asia & Pacific,High income,
2012,Honduras,HND,Latin America & Caribbean,Lower middle income,3.0
2012,Croatia,HRV,Europe & Central Asia,High income,
2012,Haiti,HTI,Latin America & Caribbean,Lower middle income,2.5
2012,Hungary,HUN,Europe & Central Asia,High income,
2012,Indonesia,IDN,East Asia & Pacific,Lower middle income,
2012,Isle of Man,IMN,Europe & Central Asia,High income,
2012,India,IND,South Asia,Lower middle income,3.5
2012,Ireland,IRL,Europe & Central Asia,High income,
2012,"Iran, Islamic Rep.",IRN,Middle East & North Africa,Lower middle income,
2012,Iraq,IRQ,Middle East & North Africa,Upper middle income,
2012,Iceland,ISL,Europe & Central Asia,High income,
2012,Israel,ISR,Middle East & North Africa,High income,
2012,Italy,ITA,Europe & Central Asia,High income,
2012,Jamaica,JAM,Latin America & Caribbean,Upper middle income,
2012,Jordan,JOR,Middle East & North Africa,Upper middle income,
2012,Japan,JPN,East Asia & Pacific,High income,
2012,Kazakhstan,KAZ,Europe & Central Asia,Upper middle income,
2012,Kenya,KEN,Sub-Saharan Africa,Lower middle income,3.0
2012,Kyrgyz Republic,KGZ,Europe & Central Asia,Lower middle income,3.0
2012,Cambodia,KHM,East Asia & Pacific,Lower middle income,2.0
2012,Kiribati,KIR,East Asia & Pacific,Lower middle income,3.5
2012,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,
2012,"Korea, Rep.",KOR,East Asia & Pacific,High income,
2012,Kuwait,KWT,Middle East & North Africa,High income,
2012,Lao PDR,LAO,East Asia & Pacific,Lower middle income,2.5
2012,Lebanon,LBN,Middle East & North Africa,Upper middle income,
2012,Liberia,LBR,Sub-Saharan Africa,Low income,3.0
2012,Libya,LBY,Middle East & North Africa,Upper middle income,
2012,St. Lucia,LCA,Latin America & Caribbean,Upper middle income,4.5
2012,Liechtenstein,LIE,Europe & Central Asia,High income,
2012,Sri Lanka,LKA,South Asia,Lower middle income,3.0
2012,Lesotho,LSO,Sub-Saharan Africa,Lower middle income,3.5
2012,Lithuania,LTU,Europe & Central Asia,High income,
2012,Luxembourg,LUX,Europe & Central Asia,High income,
2012,Latvia,LVA,Europe & Central Asia,High income,
